"id","userid","anotheruser","firstcontacttimestamp","lastcontacttimestamp","distance","rssi","batterylevel"
436,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 18:54:53.112+00","2022-11-14 19:11:23.49+00",131,-76.0,30
437,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:02:53.18+00","2022-11-14 19:06:23.506+00",245,-87.0,28
438,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:04:23.138+00","2022-11-14 19:11:23.46+00",97,-64.0,27
439,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:11:53.066+00","2022-11-14 19:11:53.273+00",222,-84.0,26
440,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:11:53.106+00","2022-11-14 19:11:53.305+00",47,-63.0,26
441,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:11:53.139+00","2022-11-14 19:11:53.34+00",139,-77.0,26
442,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:12:23.073+00","2022-11-14 19:13:53.407+00",218,-84.0,25
443,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:12:23.515+00","2022-11-14 19:13:53.435+00",46,-63.0,25
444,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:12:23.586+00","2022-11-14 19:13:53.469+00",139,-77.0,25
445,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:05:40.9+00","2022-11-14 19:05:56.138+00",396,-96.0,94
446,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:05:40.936+00","2022-11-14 19:05:56.146+00",460,-97.0,94
447,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:05:40.962+00","2022-11-14 19:05:56.162+00",0,-35.0,94
448,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:05:40.979+00","2022-11-14 19:05:56.175+00",101,-81.0,94
449,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 19:06:13.231+00","2022-11-14 19:06:13.309+00",381,-94.0,94
450,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:37:02.259+00","2022-11-14 19:37:19.71+00",217,-85.0,32
451,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:37:02.283+00","2022-11-14 19:37:19.719+00",10,-55.0,32
452,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:37:02.302+00","2022-11-14 19:37:02.548+00",357,-93.0,32
453,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:14:08.379+00","2022-11-14 19:16:24.931+00",233,-85.0,23
454,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:14:08.428+00","2022-11-14 19:16:24.964+00",48,-63.0,23
455,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:14:08.471+00","2022-11-14 19:16:35.263+00",135,-77.0,23
456,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:53:46.702+00","2022-11-14 19:53:46.815+00",25,-61.0,93
457,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:37:55.435+00","2022-11-14 19:37:55.638+00",305,-98.0,32
458,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:37:55.468+00","2022-11-14 19:38:14.194+00",2,-34.0,32
459,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:38:14.019+00","2022-11-14 19:38:14.205+00",296,-90.0,32
460,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:53:58.727+00","2022-11-14 19:53:58.828+00",556,-100.0,93
461,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:53:58.747+00","2022-11-14 19:53:58.837+00",98,-81.0,93
462,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:05:48.344+00","2022-11-14 19:05:48.504+00",105,-87.0,81
463,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 19:05:48.359+00","2022-11-14 19:05:48.511+00",278,-89.0,81
464,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:05:48.381+00","2022-11-14 19:05:59.015+00",23,-65.0,81
465,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 19:04:20.718+00","2022-11-14 19:04:20.718+00",74,-66.0,100
466,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 19:04:20.733+00","2022-11-14 19:04:20.733+00",186,-84.0,100
467,"a90d7e53-db59-49be-9ccd-5709053f3202","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-14 19:04:20.742+00","2022-11-14 19:04:20.742+00",34,-84.0,100
468,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:35:38.008+00","2022-11-14 22:35:38.008+00",47,-69.0,91
469,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:35:38.046+00","2022-11-14 22:35:41.127+00",64,-67.0,91
470,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 22:35:46.472+00","2022-11-14 22:35:59.933+00",406,-95.0,21
471,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:36:00.034+00","2022-11-14 22:36:00.034+00",111,-75.0,20
472,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:36:00.148+00","2022-11-14 22:36:00.148+00",1,-46.0,20
473,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:36:46.682+00","2022-11-14 22:36:46.727+00",630,-102.0,77
474,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:36:46.692+00","2022-11-14 22:36:47.632+00",74,-69.0,77
475,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-13 23:04:55.643+00","2022-11-13 23:04:55.688+00",0,-43.0,28
476,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:35:46.086+00","2022-11-14 22:36:02.47+00",8,-40.0,64
477,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 22:35:46.108+00","2022-11-14 22:37:49.309+00",192,-79.0,64
478,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:35:46.124+00","2022-11-14 22:38:04.324+00",72,-75.0,64
479,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:36:32.469+00","2022-11-14 22:38:04.31+00",253,-85.0,64
480,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 22:38:38.482+00","2022-11-14 22:39:18.127+00",29,-62.0,63
481,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:37:29.241+00","2022-11-14 22:37:29.406+00",278,-89.0,77
482,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:37:29.274+00","2022-11-14 22:37:29.422+00",108,-85.0,77
483,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:40:57.53+00","2022-11-14 22:40:57.606+00",713,-104.0,77
484,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:40:57.543+00","2022-11-14 22:40:57.612+00",106,-72.0,77
485,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 22:39:33.266+00","2022-11-14 22:39:44.376+00",12,-54.0,63
486,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:39:44.298+00","2022-11-14 22:39:44.349+00",47,-65.0,63
487,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:41:47.798+00","2022-11-14 22:42:28.197+00",5,-35.0,63
488,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:41:47.816+00","2022-11-14 22:42:28.205+00",134,-70.0,63
489,"a90d7e53-db59-49be-9ccd-5709053f3202","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:35:44.698+00","2022-11-14 22:37:51.932+00",25,-61.0,91
490,"a90d7e53-db59-49be-9ccd-5709053f3202","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 22:37:51.912+00","2022-11-14 22:37:51.95+00",148,-79.0,91
491,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:36:15.116+00","2022-11-14 22:42:39.383+00",29,-62.0,19
492,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 22:36:34.927+00","2022-11-14 22:40:53.078+00",296,-86.0,18
493,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:36:35.04+00","2022-11-14 22:41:35.31+00",261,-88.0,18
494,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 22:38:53.087+00","2022-11-14 22:40:23.079+00",381,-95.0,18
495,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:41:53.15+00","2022-11-14 22:42:39.459+00",5,-46.0,17
496,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:38:53.245+00","2022-11-14 22:39:39.422+00",228,-97.0,62
497,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-14 22:38:53.285+00","2022-11-14 22:38:53.285+00",102,-90.0,62
498,"4dc30af1-793b-47c6-83ad-8412f2ff4f7c","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:38:53.301+00","2022-11-14 22:38:53.301+00",35,-88.0,62
499,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:38:52.875+00","2022-11-14 22:40:14.313+00",460,-99.0,68
500,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:38:52.92+00","2022-11-14 22:40:25.073+00",119,-72.0,68
501,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:42:33.482+00","2022-11-14 22:42:33.506+00",129,-76.0,63
502,"a90d7e53-db59-49be-9ccd-5709053f3202","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-15 12:53:28.066+00","2022-11-15 12:53:28.066+00",69,-69.0,58
503,"a90d7e53-db59-49be-9ccd-5709053f3202","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 12:53:28.104+00","2022-11-15 12:53:28.104+00",114,-69.0,58
504,"207ff938-b66d-4137-8343-7088616af16f","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 12:53:42.218+00","2022-11-15 12:53:42.218+00",116,-74.0,19
505,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 12:53:29.587+00","2022-11-15 12:53:29.587+00",103,-66.0,20
506,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-15 12:53:29.635+00","2022-11-15 12:54:28.808+00",148,-72.0,20
507,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-15 13:14:32.868+00","2022-11-15 13:15:15.025+00",181,-82.0,20
508,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-14 22:02:59.763+00","2022-11-14 22:02:59.883+00",136,-71.0,30
509,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-14 22:02:59.772+00","2022-11-14 22:02:59.892+00",161,-82.0,30
510,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:02:59.779+00","2022-11-14 22:02:59.899+00",381,-95.0,30
511,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-14 22:41:07.904+00","2022-11-14 22:41:07.961+00",55,-63.0,77
512,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:09:02.475+00","2022-11-16 00:09:54.019+00",7,-50.0,68
513,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:09:32.478+00","2022-11-16 00:09:54.03+00",61,-65.0,68
514,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:09:32.487+00","2022-11-16 00:09:54.038+00",1,-54.0,68
515,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:09:21.042+00","2022-11-16 00:09:21.071+00",80,-70.0,40
516,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:09:21.061+00","2022-11-16 00:10:06.332+00",20,-64.0,40
517,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:10:06.27+00","2022-11-16 00:10:06.314+00",25,-61.0,40
518,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:10:51.173+00","2022-11-16 00:13:07.668+00",8,-55.0,39
519,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:10:51.206+00","2022-11-16 00:10:51.341+00",34,-63.0,39
520,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:10:51.237+00","2022-11-16 00:10:51.357+00",261,-88.0,39
521,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:13:07.634+00","2022-11-16 00:13:07.674+00",132,-82.0,39
522,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:13:07.643+00","2022-11-16 00:13:07.682+00",261,-88.0,39
523,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:10:09.633+00","2022-11-16 00:10:32.51+00",4,-56.0,68
524,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:10:09.651+00","2022-11-16 00:11:17.226+00",73,-65.0,68
525,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:10:09.668+00","2022-11-16 00:11:02.553+00",1,-52.0,68
526,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:11:02.471+00","2022-11-16 00:11:17.212+00",217,-85.0,68
527,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:11:17.195+00","2022-11-16 00:11:17.238+00",245,-88.0,68
528,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:13:50.431+00","2022-11-16 00:13:50.453+00",245,-87.0,68
529,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:13:50.444+00","2022-11-16 00:13:50.461+00",161,-86.0,68
530,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:09:33.403+00","2022-11-16 00:09:44.322+00",68,-64.0,91
531,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:09:33.415+00","2022-11-16 00:09:44.344+00",57,-67.0,91
532,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:09:33.422+00","2022-11-16 00:09:55.47+00",107,-78.0,91
533,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:18:40.412+00","2022-11-16 00:18:42.72+00",315,-91.0,95
534,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:09:12.752+00","2022-11-16 00:09:27.263+00",7,-68.0,75
535,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:09:12.837+00","2022-11-16 00:09:27.314+00",16,-58.0,75
536,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:09:27.21+00","2022-11-16 00:09:27.21+00",9,-54.0,75
537,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:18:39.64+00","2022-11-16 00:18:39.64+00",122,-75.0,72
541,"b6661f70-3752-433b-9b22-6446c959522c","a90d7e53-db59-49be-9ccd-5709053f3202","2022-11-14 22:42:51.288+00","2022-11-14 22:42:51.351+00",86,-69.0,16
542,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:23:36.068+00","2022-11-16 00:24:15.09+00",284,-91.0,100
543,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:23:51.077+00","2022-11-16 00:24:14.863+00",97,-76.0,100
544,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:24:14.991+00","2022-11-16 00:24:14.991+00",3,-61.0,100
545,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:24:44.709+00","2022-11-16 00:24:44.709+00",324,-95.0,100
546,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:24:44.75+00","2022-11-16 00:24:44.75+00",278,-84.0,100
547,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:24:44.786+00","2022-11-16 00:24:44.786+00",49,-35.0,100
548,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:13:24.214+00","2022-11-16 00:13:24.345+00",357,-97.0,39
549,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:13:24.245+00","2022-11-16 00:13:57.556+00",357,-94.0,39
550,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:13:24.266+00","2022-11-16 00:13:57.568+00",186,-91.0,39
551,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:24:55.475+00","2022-11-16 00:25:20.891+00",55,-47.0,39
552,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:24:55.515+00","2022-11-16 00:25:20.906+00",287,-91.0,39
553,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:25:20.842+00","2022-11-16 00:25:20.898+00",278,-89.0,39
554,"207ff938-b66d-4137-8343-7088616af16f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:14:05.986+00","2022-11-16 00:14:06.014+00",167,-80.0,68
555,"b6661f70-3752-433b-9b22-6446c959522c","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:25:21.245+00","2022-11-16 00:26:15.24+00",315,-95.0,100
556,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:25:21.343+00","2022-11-16 00:26:15.276+00",325,-87.0,100
557,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:25:21.394+00","2022-11-16 00:26:15.313+00",7,-55.0,100
558,"b6661f70-3752-433b-9b22-6446c959522c","207ff938-b66d-4137-8343-7088616af16f","2022-11-16 00:26:15.037+00","2022-11-16 00:26:15.342+00",169,-89.0,100
559,"b6661f70-3752-433b-9b22-6446c959522c","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:26:30.497+00","2022-11-16 00:26:31.622+00",0,-44.0,100
560,"b6661f70-3752-433b-9b22-6446c959522c","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:26:31.028+00","2022-11-16 00:26:35.157+00",171,-81.0,100
561,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:23:36.047+00","2022-11-16 00:24:18.325+00",64,-75.0,71
562,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:23:36.106+00","2022-11-16 00:23:55.539+00",245,-81.0,71
563,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:29:44.636+00","2022-11-16 00:29:46.84+00",21,-60.0,69
564,"a98df9f9-acaa-402d-81d0-11dd4cdf8a36","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:29:46.796+00","2022-11-16 00:29:46.796+00",490,-98.0,69
565,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:24:12.638+00","2022-11-16 00:24:27.645+00",58,-74.0,100
566,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:24:12.656+00","2022-11-16 00:24:27.653+00",56,-64.0,100
567,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:24:12.669+00","2022-11-16 00:24:27.66+00",235,-91.0,100
568,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:24:45.161+00","2022-11-16 00:24:45.161+00",522,-99.0,100
569,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:26:34.077+00","2022-11-16 00:26:34.077+00",12,-54.0,100
570,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:26:34.098+00","2022-11-16 00:26:44.887+00",76,-81.0,100
571,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","2022-11-16 00:26:34.12+00","2022-11-16 00:26:44.909+00",406,-91.0,100
572,"5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:26:44.858+00","2022-11-16 00:26:44.858+00",336,-98.0,100
573,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:25:30.898+00","2022-11-16 00:25:41.695+00",146,-84.0,39
574,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:25:30.915+00","2022-11-16 00:25:31.075+00",315,-91.0,39
575,"000b70b6-3d74-42dc-8ff2-52fd0f4e9ec3","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:25:30.93+00","2022-11-16 00:25:41.707+00",381,-94.0,39
576,"207ff938-b66d-4137-8343-7088616af16f","b6661f70-3752-433b-9b22-6446c959522c","2022-11-16 00:26:02.107+00","2022-11-16 00:26:02.208+00",3,-74.0,67
577,"207ff938-b66d-4137-8343-7088616af16f","a98df9f9-acaa-402d-81d0-11dd4cdf8a36","2022-11-16 00:26:02.119+00","2022-11-16 00:26:02.213+00",278,-89.0,67
578,"207ff938-b66d-4137-8343-7088616af16f","5bfa6f7f-4264-48cb-a1fd-f2cab29af86f","2022-11-16 00:26:02.133+00","2022-11-16 00:26:02.219+00",161,-80.0,67
